gene_ens,gene_symbol,synonymous_variant,stop_gained,missense_variant,frameshift_variant,splice,inframe,lost_stop and start,deg,related_pathway,dir_pathway,muta_count,miss_ratio,PPI
ENSG00000128510,CPA4,0.104166667,0.0625,0.145833333,0,0,0,0,0.122903095,-0.206408016,0,-0.575201378,0.583333333,-0.44597667
ENSG00000128512,DOCK4,0.1375,0.0125,0.33125,0.0375,0.009375,0,0,-0.136234032,-0.206408016,0,1.575891237,0.706666667,0.15190701
ENSG00000128513,POT1,0.056338028,0,0.464788732,0.070422535,0.084507042,0,0,0.583133922,-0.206408016,0,0.057472921,0.891891892,-0.44597667
ENSG00000128519,TAS2R16,0,0,1,0,0,0,0,0.005360901,-0.206408016,0,-0.448666518,1,-0.44597667
ENSG00000128524,ATP6V1F,0.2,0,0,0,0,0,0,0.953478899,2.398421125,0,-0.954805957,0,-0.44597667
ENSG00000128534,LSM8,0,0,0.15,0,0,0,0,0.811873585,-0.206408016,0,-0.828271097,1,-0.44597667
ENSG00000128536,CDHR3,0.104294479,0.030674847,0.239263804,0.018404908,0,0,0,-0.208770115,-0.206408016,0,1.196286658,0.696428571,-0.44597667
ENSG00000128563,PRKRIP1,0.073170732,0,0.073170732,0.048780488,0,0,0,0.498677336,-0.206408016,0,-0.701736237,0.5,-0.44597667
ENSG00000128564,VGF,0,0,0.317073171,0,0,0,0,0.638487523,-0.206408016,0,-0.195596799,1,-0.44597667
ENSG00000128567,PODXL,0.086956522,0,0.173913043,0.086956522,0,0,0,0.883992343,-0.206408016,0,-0.069061939,0.666666667,-0.44597667
ENSG00000128573,FOXP2,0.065693431,0,0.390510949,0.025547445,0.00729927,0,0.003649635,-0.686212005,-0.206408016,0,0.563612359,0.856,0.74979069
ENSG00000128578,STRIP2,0,0.044444444,0.533333333,0,0,0,0,0.895956503,-0.206408016,0,0.816682079,1,-0.44597667
ENSG00000128581,IFT22,0.044776119,0,0.194029851,0,0,0,0,0.673014362,-0.206408016,0,-0.575201378,0.8125,1.34767437
ENSG00000128585,MKLN1,0.24137931,0,0.275862069,0,0,0,0,0.201924108,-0.206408016,0,-0.195596799,0.533333333,-0.44597667
ENSG00000128590,DNAJB9,0,0.033333333,0.033333333,0.016666667,0,0,0,-0.184815848,-0.206408016,0,-0.322131658,1,-0.44597667
ENSG00000128591,FLNC,0.167400881,0.026431718,0.36123348,0.026431718,0,0,0,-2.029816043,2.398421125,0,3.853518711,0.683333333,0.15190701
ENSG00000128594,LRRC4,0.033333333,0,0.066666667,0,0,0,0,-0.09667381,-0.206408016,0,-0.195596799,0.666666667,0.15190701
ENSG00000128595,CALU,0.238095238,0.119047619,0.428571429,0,0,0,0,0.92264084,-0.206408016,0,-0.322131658,0.642857143,0.15190701
ENSG00000128596,CCDC136,0.08,0,0.272,0.032,0.008,0,0,-0.312770467,-0.206408016,0,0.31054264,0.772727273,0.15190701
ENSG00000128602,SMO,0.081081081,0.013513514,0.067567568,0.081081081,0,0,0,0.03263328,-0.206408016,0,0.4370775,0.454545455,0.15190701
ENSG00000128604,IRF5,0.068027211,0.034013605,0.12244898,0.095238095,0,0,0,0.040760012,-0.206408016,0,-0.195596799,0.642857143,0.15190701
ENSG00000128606,LRRC17,0.020833333,0,0.072916667,0.03125,0,0,0,-0.364135851,-0.206408016,0,0.18400778,0.777777778,-0.44597667
ENSG00000128607,KLHDC10,0,0,0,0.5,0,0,0,0.219708805,-0.206408016,0,-0.701736237,0,0.15190701
ENSG00000128609,NDUFA5,0.176470588,0,0,0.176470588,0,0,0,-0.465137647,-0.206408016,0,-0.828271097,0,-0.44597667
ENSG00000128610,FEZF1,0,0,0.229166667,0.104166667,0,0,0,0.735243947,-0.206408016,0,-0.069061939,1,-0.44597667
ENSG00000128617,OPN1SW,0,0,0.153846154,0,0,0,0,0.09234516,-0.206408016,0,-0.069061939,1,-0.44597667
ENSG00000128626,MRPS12,0.035714286,0,0.107142857,0,0,0,0,0.768160634,-0.206408016,0,-0.575201378,0.75,-0.44597667
ENSG00000128641,MYO1B,0.168067227,0.067226891,0.336134454,0.142857143,0,0.042016807,0,0.418183195,-0.206408016,0,0.563612359,0.666666667,-0.44597667
ENSG00000128645,HOXD1,0.0125,0,0.075,0,0,0,0,-0.815123495,-0.206408016,0,-0.195596799,0.857142857,-0.44597667
ENSG00000128652,HOXD3,0.073033708,0,0.04494382,0.033707865,0,0,0,-0.118753725,-0.206408016,0,-0.069061939,0.380952381,0.15190701
ENSG00000128654,MTX2,0.096774194,0,0.35483871,0,0.322580645,0,0,0.210145507,-0.206408016,0,-0.322131658,0.785714286,0.15190701
ENSG00000128655,PDE11A,0.21686747,0.072289157,0.265060241,0.012048193,0.012048193,0,0,-0.007447278,-0.206408016,0,0.563612359,0.55,0.15190701
ENSG00000128656,CHN1,0.092592593,0,0.231481481,0,0,0,0,0.324703066,-0.206408016,0,-0.069061939,0.714285714,-0.44597667
ENSG00000128683,GAD1,0.080357143,0,0.25,0.004464286,0.004464286,0,0,0.47826584,-0.206408016,0,0.563612359,0.756756757,-0.44597667
ENSG00000128694,OSGEPL1,0.038461538,0,0.105769231,0.153846154,0,0,0,0.330302246,-0.206408016,0,-0.069061939,0.733333333,-0.44597667
ENSG00000128699,ORMDL1,0,0,0,0,0,0,0,0.440226713,-0.206408016,0,-0.954805957,0,-0.44597667
ENSG00000128708,HAT1,0.015873016,0,0.111111111,0,0,0,0,0.347636362,-0.206408016,0,-0.322131658,0.875,-0.44597667
ENSG00000128709,HOXD9,0,0.023809524,0.166666667,0.047619048,0,0,0,0.116571245,-0.206408016,0,-0.322131658,1,0.15190701
ENSG00000128710,HOXD10,0.1,0.033333333,0.083333333,0,0,0,0,-0.525755457,-0.206408016,0,-0.069061939,0.454545455,-0.44597667
ENSG00000128713,HOXD11,0.066666667,0,0.266666667,0,0,0,0,-0.084440639,-0.206408016,0,-0.575201378,0.8,0.15190701
ENSG00000128714,HOXD13,0,0,1,0,0,0,0,0.335482044,-0.206408016,0,-0.322131658,1,-0.44597667
ENSG00000128731,HERC2,0.114427861,0.014925373,0.278606965,0.064676617,0.054726368,0.004975124,0,0.018179793,-0.206408016,0,5.245402167,0.708860759,0.74979069
ENSG00000128739,SNRPN,0.063926941,0,0.246575342,0.068493151,0,0,0,-1.011891381,-0.206408016,0,-0.069061939,0.794117647,0.15190701
ENSG00000128789,PSMG2,0.11627907,0,0.093023256,0.209302326,0,0,0,0.041003071,-0.206408016,0,-0.448666518,0.444444444,-0.44597667
ENSG00000128791,TWSG1,0.166666667,0,0.5,0,0,0,0,0.027431398,-0.206408016,0,-0.575201378,0.75,0.15190701
