gene_ens,gene_symbol,synonymous_variant,stop_gained,missense_variant,frameshift_variant,splice,inframe,lost_stop and start,deg,related_pathway,dir_pathway,muta_count,miss_ratio,PPI
ENSG00000000005,TNMD,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6008749519821432,-0.1817538995043276,0,-0.1574111459408287,1.0,-0.3277618139858299
ENSG00000000457,SCYL3,0.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.2404741722765611,-0.1817538995043276,0,-0.1574111459408287,1.0,-0.3277618139858299
ENSG00000000460,C1orf112,0.0,0.13043478260869565,0.21739130434782608,0.0,0.0,0.0,0.0,0.21569073789128712,-0.1817538995043276,0,0.7050501327098123,1.0,-0.3277618139858299
ENSG00000000938,FGR,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0703669304745422,-0.1817538995043276,0,-0.5886417852661492,0.0,-0.3277618139858299
ENSG00000000971,CFH,0.0,0.0,0.4166666666666667,0.0,0.25,0.0,0.0,0.29846014515121144,-0.1817538995043276,0,1.136280772035133,1.0,1.0521906642291785
ENSG00000001036,FUCA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.570473049523514e-05,-0.1817538995043276,0,-0.5886417852661492,0.0,-0.3277618139858299
ENSG00000001167,NFYA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04102701421935828,-0.1817538995043276,0,-0.5886417852661492,0.0,-0.3277618139858299
ENSG00000001461,NIPAL3,0.0,0.0,0.75,0.0,0.0,0.0,0.0,-0.6534733129580381,-0.1817538995043276,0,-0.1574111459408287,1.0,-0.3277618139858299
ENSG00000001497,LAS1L,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.23835086817121187,-0.1817538995043276,0,-0.1574111459408287,1.0,-0.3277618139858299
ENSG00000001561,ENPP4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.6145667915596542,-0.1817538995043276,0,-0.1574111459408287,0.0,-0.3277618139858299
ENSG00000001626,CFTR,0.15384615384615385,0.0,0.5384615384615384,0.0,0.0,0.0,0.0,-0.18945524473125158,-0.1817538995043276,0,0.7050501327098123,0.7777777777777778,1.0521906642291785
ENSG00000001629,ANKIB1,0.09090909090909091,0.0,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.0,0.0,-0.008461939249830408,-0.1817538995043276,0,0.7050501327098123,0.6666666666666667,-0.3277618139858299
ENSG00000001631,KRIT1,0.0,0.0,0.22727272727272727,0.0,0.0,0.0,0.0,0.12921884360652403,-0.1817538995043276,0,-0.1574111459408287,1.0,-0.3277618139858299
ENSG00000002016,RAD52,0.054945054945054944,0.0,0.06593406593406594,0.17582417582417584,0.0,0.0,0.0,0.3098585281135724,-0.1817538995043276,0,0.7050501327098123,0.5454545454545454,-0.3277618139858299
ENSG00000002726,AOC1,0.0,0.0,0.6388888888888888,0.0,0.0,0.0,0.0,-1.0254483728020807,-0.1817538995043276,0,1.136280772035133,1.0,-0.3277618139858299
ENSG00000002746,HECW1,0.11764705882352941,0.23529411764705882,0.23529411764705882,0.0,0.0,0.0,0.0,-0.8978442856544787,-0.1817538995043276,0,1.136280772035133,0.6666666666666667,-0.3277618139858299
ENSG00000002822,MAD1L1,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.22921048727723425,-0.1817538995043276,0,-0.1574111459408287,1.0,3.812095620659195
ENSG00000002834,LASP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2245108723186986,-0.1817538995043276,0,-0.5886417852661492,0.0,-0.3277618139858299
