gene_ens,gene_symbol,synonymous_variant,stop_gained,missense_variant,frameshift_variant,splice,inframe,lost_stop and start,deg,related_pathway,dir_pathway,muta_count,miss_ratio,PPI
ENSG00000000003,TSPAN6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2483877804880099,-0.26373173628785856,0,-0.7655901706515936,0.0,-0.28357580898457546
ENSG00000000457,SCYL3,0.4,0.0,0.4,0.0,0.0,0.0,0.0,-0.025659257704018223,-0.26373173628785856,0,-0.09174401980041827,0.5,-0.28357580898457546
ENSG00000000938,FGR,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.42449771311243745,-0.26373173628785856,0,-0.09174401980041827,1.0,-0.28357580898457546
ENSG00000000971,CFH,0.06666666666666667,0.0,0.3333333333333333,0.2,0.06666666666666667,0.0,0.0,-0.16697756785480067,-0.26373173628785856,0,1.9297944327531078,0.8333333333333334,1.816318552492052
ENSG00000001084,GCLC,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,-0.48135028902362875,-0.26373173628785856,0,-0.09174401980041827,1.0,-0.28357580898457546
ENSG00000001461,NIPAL3,0.6153846153846154,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,-0.2520114439683747,-0.26373173628785856,0,-0.09174401980041827,0.2,-0.28357580898457546
ENSG00000001626,CFTR,0.11764705882352941,0.0,0.5294117647058824,0.0,0.0,0.0,0.0,-0.30243792130657177,1.1010013200828692,0,1.2559482819019325,0.8181818181818181,-0.28357580898457546
ENSG00000002549,LAP3,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,-0.11184838607671832,-0.26373173628785856,0,-0.09174401980041827,1.0,-0.28357580898457546
ENSG00000002586,CD99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2764888571310076,-0.26373173628785856,0,-0.7655901706515936,0.0,-0.28357580898457546
ENSG00000002587,HS3ST1,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,-0.06465421963166607,-0.26373173628785856,0,-0.09174401980041827,0.5,-0.28357580898457546
ENSG00000002726,AOC1,0.2777777777777778,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,-2.924816779332091,-0.26373173628785856,0,-0.09174401980041827,0.5,-0.28357580898457546
ENSG00000002746,HECW1,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,-0.8938408662400842,-0.26373173628785856,0,-0.09174401980041827,1.0,1.816318552492052
ENSG00000002822,MAD1L1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.8477814484569568,1.1010013200828692,0,-0.7655901706515936,0.0,-0.28357580898457546
ENSG00000002834,LASP1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.7903425800197521,-0.26373173628785856,0,-0.09174401980041827,1.0,-0.28357580898457546
ENSG00000002919,SNX11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09762355166274572,-0.26373173628785856,0,-0.7655901706515936,0.0,-0.28357580898457546
ENSG00000003096,KLHL13,0.0,0.0,0.9545454545454546,0.0,0.0,0.0,0.0,-0.5128163905811884,-0.26373173628785856,0,0.5821021310507571,1.0,1.816318552492052
ENSG00000003147,ICA1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,-0.6309402408265266,-0.26373173628785856,0,-0.09174401980041827,0.0,-0.28357580898457546
ENSG00000003393,ALS2,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.07383817710213036,-0.26373173628785856,0,-0.09174401980041827,1.0,-0.28357580898457546
ENSG00000003400,CASP10,0.0,0.0,0.6153846153846154,0.0,0.0,0.0,0.0,-0.09232819330212227,1.1010013200828692,0,-0.09174401980041827,1.0,-0.28357580898457546
ENSG00000003436,TFPI,0.0,0.0,0.6,0.0,0.0,0.0,0.0,-0.4984676516079136,-0.26373173628785856,0,-0.09174401980041827,1.0,-0.28357580898457546
ENSG00000003756,RBM5,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.3754359804009346,-0.26373173628785856,0,-0.7655901706515936,0.0,-0.28357580898457546
ENSG00000003987,MTMR7,0.2,0.0,0.3,0.0,0.0,0.0,0.0,-0.12396655391492706,-0.26373173628785856,0,-0.09174401980041827,0.6,-0.28357580898457546
ENSG00000003989,SLC7A2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.315353246227148,-0.26373173628785856,0,0.5821021310507571,1.0,-0.28357580898457546
ENSG00000004059,ARF5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3313093006838681,-0.26373173628785856,0,-0.7655901706515936,0.0,-0.28357580898457546
ENSG00000004139,SARM1,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.25159442375449936,-0.26373173628785856,0,-0.09174401980041827,0.0,-0.28357580898457546
ENSG00000004142,POLDIP2,0.10526315789473684,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,-0.5669091457914499,-0.26373173628785856,0,-0.09174401980041827,0.5,-0.28357580898457546
ENSG00000004399,PLXND1,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,1.4042428271540826,-0.26373173628785856,0,-0.09174401980041827,1.0,-0.28357580898457546
ENSG00000004455,AK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3647518215777472,-0.26373173628785856,0,-0.7655901706515936,0.0,-0.28357580898457546
ENSG00000004468,CD38,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.5782830639699591,1.1010013200828692,0,-0.09174401980041827,0.0,-0.28357580898457546
