gene_ens,gene_symbol,synonymous_variant,stop_gained,missense_variant,frameshift_variant,splice,inframe,lost_stop and start,deg,related_pathway,dir_pathway,muta_count,miss_ratio,PPI
ENSG00000005486,RHBDD2,0,0,0.2,0,0,0,0,0.570626844,-0.264425559,0,-0.474263322,1,0.238943901
ENSG00000005513,SOX8,0.033333333,0,0.066666667,0,0,0,0,-0.086037361,-0.264425559,0,-0.279960976,0.666666667,0.238943901
ENSG00000005700,IBTK,0.029411765,0.073529412,0.308823529,0,0,0,0,-0.322873599,-0.264425559,0,0.497248408,0.913043478,0.933326509
ENSG00000005801,ZNF195,0.093333333,0,0.186666667,0,0,0,0,0.092710212,-0.264425559,0,-0.279960976,0.666666667,-0.455438706
ENSG00000005810,MYCBP2,0.028776978,0,0.374100719,0.028776978,0,0,0,-0.201228858,-0.264425559,0,3.023178905,0.928571429,-0.455438706
ENSG00000005812,FBXL3,0.263157895,0,0.105263158,0,0,0,0,-0.114919856,-0.264425559,0,-0.474263322,0.285714286,0.238943901
ENSG00000005844,ITGAL,0.105633803,0.042253521,0.063380282,0.021126761,0,0,0,0.355400451,-0.264425559,0,0.497248408,0.375,0.238943901
ENSG00000005884,ITGA3,0.022727273,0.045454545,0.113636364,0,0,0,0,1.639172563,4.165429995,1,-0.08565863,0.833333333,0.933326509
ENSG00000005889,ZFX,0,0,0.833333333,0,0,0,0,0.148139828,-0.264425559,0,-0.474263322,1,-0.455438706
ENSG00000005893,LAMP2,0,0.571428571,0.142857143,0,0,0,0,0.302680447,-0.264425559,0,-0.279960976,1,-0.455438706
ENSG00000005961,ITGA2B,0.021276596,0,0.106382979,0,0,0,0,0.185766243,4.165429995,1,0.108643716,0.833333333,1.627709116
ENSG00000005981,ASB4,0.222222222,0,0.611111111,0,0,0,0,-0.271330777,-0.264425559,0,0.497248408,0.733333333,-0.455438706
ENSG00000006016,CRLF1,0.052631579,0,0.052631579,0.105263158,0,0,0,0.104879638,-0.264425559,0,-0.279960976,0.5,-0.455438706
ENSG00000006025,OSBPL7,0.117647059,0,0.058823529,0,0,0,0,0.129638449,-0.264425559,0,-0.474263322,0.333333333,-0.455438706
ENSG00000006047,YBX2,0,0,0.166666667,0,0,0,0,0.155162381,-0.264425559,0,-0.474263322,1,-0.455438706
ENSG00000006059,KRT33A,0.2,0,0.8,0,0,0,0,-0.716838016,1.212192959,0,0.108643716,0.8,-0.455438706
ENSG00000006062,MAP3K14,0,0.1,0.16,0.06,0,0,0,-0.410326947,2.688811477,0,0.497248408,1,2.322091723
ENSG00000006071,ABCC8,0.042780749,0,0.256684492,0,0,0,0,-0.026008715,-0.264425559,0,2.828876559,0.857142857,-0.455438706
ENSG00000006116,CACNG3,0.333333333,0,0.333333333,0,0.111111111,0,0,0.004973486,1.212192959,0,-0.08565863,0.5,-0.455438706
ENSG00000006118,TMEM132A,0.047393365,0,0.104265403,0,0,0,0,1.711242894,-0.264425559,0,1.274457791,0.6875,-0.455438706
ENSG00000006125,AP2B1,0.135416667,0,0.458333333,0,0,0,0,0.629881335,-0.264425559,0,0.302946062,0.771929825,2.322091723
ENSG00000006194,ZNF263,0,0,0.222222222,0,0,0,0,0.283600574,-0.264425559,0,-0.474263322,1,-0.455438706
ENSG00000006210,CX3CL1,0,0,0.5625,0,0,0,0,-0.406305498,1.212192959,0,-0.08565863,1,0.238943901
ENSG00000006282,SPATA20,0.076923077,0,0.096153846,0,0,0,0,0.399373408,-0.264425559,0,-0.474263322,0.555555556,-0.455438706
ENSG00000006283,CACNA1G,0.18899859,0,0.736248237,0,0,0,0,0.031066224,2.688811477,0,2.440271867,0.795731707,-0.455438706
ENSG00000006327,TNFRSF12A,0.103448276,0,0.034482759,0,0,0,0,1.720059359,1.212192959,0,-0.474263322,0.25,-0.455438706
ENSG00000006377,DLX6,0,0,0.181818182,0,0,0,0,0.633464661,-0.264425559,0,-0.474263322,1,-0.455438706
ENSG00000006432,MAP3K9,0.125,0,0.645833333,0,0,0,0,-0.273601244,-0.264425559,0,0.691550754,0.837837838,-0.455438706
ENSG00000006453,BAIAP2L1,0.047619048,0,0.19047619,0,0,0,0,0.774095948,-0.264425559,0,-0.08565863,0.8,-0.455438706
ENSG00000006459,KDM7A,0.111111111,0,0.5,0.055555556,0,0,0,0.06096621,-0.264425559,0,0.691550754,0.818181818,0.238943901
ENSG00000006468,ETV1,0.202247191,0,0.370786517,0,0.146067416,0,0,-0.277826367,-0.264425559,0,0.108643716,0.647058824,-0.455438706
ENSG00000006530,AGK,0.380952381,0,0.285714286,0,0,0,0,0.338418837,-0.264425559,0,-0.279960976,0.428571429,-0.455438706
ENSG00000006534,ALDH3B1,0,0.238095238,0.238095238,0,0,0,0,-0.610455714,-0.264425559,0,-0.279960976,1,-0.455438706
